Title	Lyrics	Value
Aaron Schroeder and Sid Wyche - A Big Hunk O'Love	"Hey, baby, I ain't askin' much o' you. No, no, no, no, no, no, no, no, baby, I ain't askin' much o' you. Just a big a, big a, big a hunk o' love a-will do. Don't be a stingy little mama you 'bout to starve me half to death. Now you could spare a kiss or two and still have plenty left. Oh, no, no, baby, I ain't askin' much o' you. Just a big a, big a, big a hunk o' love a-will do. That's right. You're just a natural born beehive filled with honey to the top. But I ain't greedy, baby: all I want is all you got. Oh, no, no, baby. I ain't askin' much o' you. Just a big a, big a, big a hunk o' love a-will do. That's right. I got a wishbone in my pocket. I got a rabbit's foot a- round my wrist. And I'd have ev'rything my lucky charms could bring a-if you gimme just a one sweet kiss. Oh, no, no, no, no, no, no, baby. I ain't askin' much o' you. Just a big a hunk o', hunk o', hunk o' love a-will do. Just a big a, big a, big a hunk o' love a-will do. Just a big a, big a, big a hunk o' love a-will"	0.895783336
"Aaron Schroeder, Claude DeMetrius, Bruce Sussman, Jack Feldman - Santa Bring My Baby Back (to Me)"	"Don't need a lot of presents to make my Christmas bright. I just need my baby's arms wound around me tight. Oh, Santa, hear my plea Santa, bring my baby back to me. The Christmas tree is ready, the candles all aglow, but with my baby far away what good is mistle toe? Oh, Santa hear my plea. Santa bring my baby back to me. Please make those reindeer hurry; the time is drawin near. It sure won't seem like Christmas unless my baby's here. Don't fill my sock with candy, no bright and shiny toy. You wanna make me happy and fill my heart with joy? Then, Santa, hear my plea. Santa, bring my baby back to me."	0.850008357
"Aaron Schroeder, George Weiss - Mandolins in the Moonlight"	We're not in Venice in a gondola beneath skies of blue and yet it seems we're there Signorina when I'm close to you cause I hear Mandolins in the Moonlight Mandolins in the moonlight see what mag ic you start A song of Italy sings in perfect tune with the strings of your heart. We heart	0.550886022
"Aaron Schroeder, Sid Wayne - I'm Gonna Knock On Your Door"	"I'm gonna knock on your door, ring on your bell, Tap on your window too. If you don't come out tonight while the moon is bright I'm gonna knock and ring and tap until you do. I'm gonna knock on your door, call out your name, Wake up the town, you'll see. I'm gonna whoohoot and howl like a lovesick owl Until you say you're gonna come out with me. Hey little girl, this ain't no time to sleep Let's count kisses 'stead of countin' sheep. How, How can I hold you near with you up there and me down here? I'm gonna knock on your door, ring at your bell, Wake up the town, you'll see If you don't come out tonight when the moon is bright, I'm gonna knock and ring and tap until you do. I'm gonna do."	0.561462678
"Aaron Schroeder, Wally Gold - Good Luck charm"	Dont want a four leaf clover dont want an old horse shoe want your kiss cause I just cant miss with a good luck charm like you come on and be my little good luck charm Uh huh huh you sweet delight i want a good luck charm a handin on my arm to have to have to hold to hold tonight uh huh huh uhhuh huh uh huh huh oh yeah uhhuhhuh uhhuhhuh uh tonight	0.797171271
"Aaron Schroeder, Wally Gold - It's Now Or Never"	Its now or never come hold me tight kiss me my darlin be mine tonight tomorrow will be too late its now or never my love wont wait when I first my love wont wait saw you with your smile so tender My heart was captured my soul surrendered I've spent a lifetimewaiting for the right time now that you're near the time is here at last.	0.640069449
"Aaron Williams, Isaac Watts - Come, We That Love the Lord"	"1. Come, we that love the Lord, And let our joys be known. Join in a song with sweet ac el's cord, And thus surround the throne."	0.719042181
"Abe Lyman, Walter Donaldson - What Can I Say After I Say I'm Sorry"	"What can I say, dear, after I say I'm sorry? What can I do to prove it to you, I'm sorry? I didn't mean to ever be mean to you, If I didn't car I wouldn't feel like I do. I was all wrong but right or wrong I don't blame you. Why should I take somebody like you and shame you? I know that I made you cry, and I'm so sorry dear, So what can I say, dear, after I say I'm sorry? sorry?"	0.22950622
"Abe Olman, Ed. Rose - Oh, Johnny! Oh, Johnny! Oh!"	"Oh, Johnny! Oh, Johnny! how you can love! Oh! Johnny! Oh, Johnny! Heavens above! You make my sad heart jump with joy, And when you're near I just can't sit still a minute, I'm so, Oh, Johnny! Oh, Johnny! Please tell me, dear, What makes me love you so? You're not handsome, it's true, But when I look at you, I just, Oh, Johnny! Oh, Johnny!"	0.811236464
"Abe Olman, James Brockman - Down Among The Sheltering Palms"	"Down Among The Sheltering Palms, oh, honey, wait for me, oh, honey, wait for me, don't be forgettin' we've got a date out where the sun goes down about eight. How my love is burning, burning, burning, how my heart is yearn ing, yearning, yearning, to be down among the sheltering palms, oh, honey, wait for me."	0.598457726
"Abel Baer, Cliff Friend - June Night"	"My skies are blue, I'm happy too, And all because I met you, dear, My heart's afire, ""Love"" you inspire, I have but one desire. Just give me a June night, The moon light and you. In my arms, with all your charms, 'Neath stars above and we'll make love. I'll hold you, enfold you, Then dreams will come true. So give me a June night, The moonlight and you. Just you."	0.945454673
"Abel Baer, George W. Meyer, Stanley Adams - There Are Such Things"	"A hear that's true There are such things. A dream for two there are such things. Someone to whisper ""Darling you're my guiding star."" Not caring what you own, but just what you are. A peaceful sky, there are such things A rainbow high where heaven sings So have a little faith and trust in what tomorrow brings you'll reach a star because there are such"	0.587296567
"Abel Baer, Wolfe Gilbert - My Mother's Eyes"	"One bright and guiding light, that taught me wrong from right, I found in my mother's eyes. Those baby tales she told, that road all paved with gold, I found in my mother's eyes. Just like a wand'ring sparrow one lonely soul, I walked the straight and narrow to reach my goal. God's gift sent from above, a real unselfish love, I found in my mother's eyes. eyes."	0.602554398
"Abner Silver, Benny Davis - There Goes My Heart"	"There goes my heart, there goes the one I love. There goes the girl (boy) I wasn't worthy of; There goes my happiness it couldn't be! There goes somebody else, in place of me. Goodbye romance, it couldn't last somehow, I had my chance, but it's all over now, I never thought that she (he) could pass me by! There goes my heart and here am I. Ther goes my I."	0.860042562
"Abner Silver, Benny Davis - With These Hands"	"With these hands I will cling to you I'm yours forever and a day with these hands I will bring to you a tender love as warm as May with this heart I will sing to you long after stars have lost their glow and with these hands I'll provide for you should there be a stormy sea, I'll turn the tide for you and I'll never no I'll never let you go"	0.303941296
"Acker Bilk, Robert Mellin - Stranger On The Shore"	"Here I stand watching the tide go out. So all alone and blue, just dreaming dreams of you. I watched your ship as it sailed out to sea. taking all my dreams and taking all of me. The sighing of waves, the wailing of the wind. The tears in my eyes burn pleading ""My love, return."" Why oh why must I go on like this? Shall I just be alonely Stranger On The Shore?"	0.643392964
"Adam Geibel, William C. Gannett - Sleep, My Little Jesus"	"Sleep, my little Jesus, On Thy bed of hay, While the shepherds homeward Journey on their way. Mother isThy shepherd And will her viggil keep; Of Did the voices wake thee? O sleep, my Jesus sleep! Softly sleep, sweetly sleep! My Jesus, sleep!"	0.482166828
"Adam Levine, James Valentine - She Will Be Loved"	"Tap Beauty queen of only eighteen She had some trouble with beauherself I He was always there to help her She always belonged ter to someone else I drove for ways miles & miles but& wound up at mise, your door us along My I've had you & so door's many times but somecome how I time want more I don't mind spending every day Out on your corner in the pouring rain Look for the girl with the broken smile Ask her if she wants to stay awhile & she will be loved & she will be loved & she will be loved & she will be loved I know where you hide Alone in your car Know all of the things that make you who you are I know that goodbye means nothing at all Comes back & begs me catch her ev'ry time she falls yeah! Tap on my window, knock on my door I want to make you feel beautiful Please don't try so hard to say goodsay goodbye don't try so hard to say goodbye"	0.964490256
"Adaptation by Mack David, Al Hoffman, Jerry Livingston - None But the Lonely Heart"	"None but the lonely heart can know my sorrow as I keep searching for my love in vain. Is there a lonely heart that I could borrow, a heart to sing with me love's sweet refrain? What good are stars that shine when they are wasted, what good are lips like mine that go untasted? Night after night I pray I'll find my lover and when I do my heart will feell that glow, something None but the lonely heart could know."	0.849492967
"Adele Adkins, Ryan Tedder - Turning Tables"	"1.Close enough to start a war, you, all that I is have is on the floor. God only knows what we're fightto ing for. All that I you say, No I you always say more. down. I can't keep up with your turning tables, under your thumb I can't breathe. So I won't let you close enough to hurt me, no, I won't rescue you to just desert me. I can't give you the heart you think you gave me, it's time to say goodbye to turning tables, to turning tables. 1.2.Next time I'll be braver, I'll be my own savior when the thunder calls to me bles, to turning tables."	0.513362995
"Adele, Epworth - SKYFALL"	"1. This is the end hold your breath and count to ten feel the earth move and then hear my heart burst a gain for this is the end I've drowned and dreamt this mom ent, so ov er due I owe them swept aw ay I'm stol en Let The SKY FALL when it crum bles, we will stand tall face it all to geth er, let the SKY FALL when it crum bles, we will stand tall face it all to geth er at SKY FALL at SKY FALL 2. SKY FALL IS WHERE WE START A thou sand miles and poles ap art where worlds col lide and days are dark you may have my num ber you can take my name but you'll nev er have my heart Let the BRIDGE: Where you go I go, what you see I see, I know I'd nev er be me with out se cur it y of your lov ing arms keep ing me from harm, put your hand in my hand and we'll stand CHORUS: Let the"	0.677589006
"Adele, Paul Epworth - ROLLING IN THE DEEP"	There's a fire start ing in my heart reach ing a fev er pitch and its bring in' me out the dark Fin al ly i can see you cry stal clear Go ah ead and sell me out and I'll lay your stuff down The scars of your love re mind me of us. They keep me think ing that we al most had it all. The scars of your love they leave me breath less I can't help think ing: We could 've had it all Roll ing in the deep You had my heart and Soul 'side of your hand and you played it to the beat	0.674122608
Adolphe Adam - O Holy night	O Holy night the stars are brightly shining it is the night of the dear Saviours birth. long lay the world in sin and error pining till He appeared and the soul felt its worth a thrill of hope the weary world rejoices for yondeer breaks a new and glorious morn fall on your knees O hear the angel voices O night divine O night when Christ was born O night divine O night O night divine	0.498987978
"African American Spiritual, Unknown - Let Us Break Bread Together"	Let us break bread to ge ther on our knees let us break bread to ge ther on our knees when I fall on my kness with my face to the ris sing sun o Lord have mer cy on me let us drinkthe cup to geth er on our knees let us drinkthe cup to ge ther on our knees when I fall on my kness with my face to the ris sing sun o Lord have mer cy on me let us praise God to ge ther on our knees let us praise God to geth er on our knees when I fall on my kness with my face to the ris sing sun o Lord have mer cy on me	0.519231736
African-American Spiritual - Joshua Fit The Battle Of Jericho	"Joshua fit the battle of Jericho, Jericho, Jericho, Lord, Joshua fit the battle of Jericho, And the walls came tumblin' down. 1. You may talk about your king of Gideon, you may talk about your men of Saul, But there's none like good old Joshua, cried At the battle of Jericho. Joshua fit the battle of Jericho, Jericho, Jericho, Lord, Joshua fit the battle of Jericho, And the walls came tumblin' down. 2. Up down."	0.73841634
African-American Spiritual - Were You There	were you there when they cru ci fied my Lord were you there when the cru ci fied my Lord Oh some times it caus es me to trem ble trem ble trem ble were you there when they cru ci fied my Lord were you there when they nailed Him to the tree were you there when they nailed Him to the tree Oh some times it caus es me to trem ble trem ble trem ble were you there when they nailed Him to the tree? were you there when they laid Him in the tomb were you there when they laid Him in the tomb Oh some times it caus es me to trem ble trem ble trem ble were you there when the laid Him in the tomb were you there when He rose up from the dead were you there when He rose up from the dead Oh some times I feel like shout ing gl ry glo ry glo ry were you there when He rose up from the dead	0.446470137
"African-American Spiritual, Thaum Lawv - Were you there when they crucified my Lord"	Were you there when they crucified my Lord? were you there when they crucified my Lord? Oh Sometimes it causes me to tremble tremble tremble were you there when they crucified my Lord? were you there when they nailed Him to the tree? were you there when they nailed Him to the tree? Oh Sometimes it causes me to tremble tremble tremble were you there when they nailed Him to the tree? Were you there when they laid Him in the tomb? were you there when they laid Him in the tomb? Oh Sometimes it causes me to tremble tremble tremble were you there when they laid Him in the tomb Were you there when He rose up from the dead? were you there when He rose up from the dead? Oh sometimes I feel like shouting glory glory glory were you there when He rose up from the dead?	0.404717952
"Afrojack, David Guetta, Giorgio Tuinfort, Sia Furler - Titanium"	You shout it loud but I can't hear a word you say. I'm talkingloud not saying much I'm criticized but all your bullets rich ochet shoot me down but I get up I'm bullet proof nothing to lose fire away fire away Richochet you take your aim Fire away fire away. You shoot me down but I won't fall I am ti ta ni um You shoot me down but I won't fall I am tita ni um Stone hard Machine gun fired at the ones who run. Stone hard as bullet proof glass. you shoot me down but I won't fall I am tita ni um you shoot me down but I won't fall I am tita ni um	0.430389588
"Agnes Jones, Freddy James - Unchain my Heart"	"Unchain my heart baby let me be 'cause you don't care please, please set me free Unchain my heart baby let me go Unchain my heart 'cause you don't love me no mo' You've Ev'ry time I call you on the phone some fel low tells me that you're not at home so unchain my heart Oh please, please set me I'm under your spell Like a man in a trance But I know darn well that I don't stand a Unchain my heart let me go my way Un chain my heart you worry me night and day. Why lead me thru a life of misery when you don't care a bag of beans for me Unchain my hear Oh, please, please set me I'm under your spell Like a man in a trance But I know darn well that I don't stand a Unchain my heart let me go my way Un chain my heart you worry me night and day. Why lead me thru a life of misery when you don't care a bag of beans for me Unchain my hear Oh, please, please set me free Unchain my heart baby let me be 'cause you don't care please, please set me free"	0.626998296
"Agustin Lara, English Lyrics_ Ray Gilbert - You Belong To My Heart"	"You belong to my heart now and forever and our love had its start not long ago. we were gathering stars while a millionguitars played our love song. When I said I love you evry beat of my heart said it too. 'Twas a moment like this do you remember? and your eyes threw a kiss, when they met mine. Now we own all the stars and a million guitars are still playing. Dar ling you are the song and you'll always belong to my heart."	0.797186311
"Agustin Lara, English by Dorothy Dodd - Granada"	"Granada, I'm falling under your spell, And if you could speak what a fascinating tale you would tell, Of an age the world has long forgotten, Of an age that weaves a silent magic in Granada today! The dawn in the sky greets the day with a sigh for Granada, For she can remember the splendour that once was Granada, It still can be found in the hills all around as I wander along, Entranc'd by the beauty before me, En tranc'd by a land full of sunshine and flowers and song. And when day is done and the sun starts to set in Gra nada I envy the blush of the snowclad Sierra Nevada, For soon it will welcome the stars while a thousand guitar play a soft habanerra, Then moonlit Granada will live again the glory of yesterday, Romantic an gay!"	0.829659989
"Agustin Lara, Ray Gilbert - You Belong To My Heart "	You belong to my heart now and forever and our love had its start not long ago we were gathering stars while a millionguitars played our love song when I said I love you evry beat of my heart said it too 'twas a moment like this do you remember? and your eyes threw a kiss when they met mine now we own all the stars and a million guitars are still playing Darling you are the song and you'll always belong to my heart.	0.797186311
Air - Playground Love	"I'm a highschool lover king and you're my fav'rite flavor Love is all, matter all my soul re You're my playground love Anytime, Anywhere You're my playground love"	0.708601662
"Al Allen, Barry De Vorzon - Just Married"	Just married this morning how hapythey are Just married written on the window of their car it broke my heart to see them drive away I lost the one I love today dressed hide I should have stayed at home I knew what was in store but something made me come to see her just once more Just married this morning how happy they are Just married written on the window of their car it broke my heart to see them drive away I lost the one I love today	0.708833646
Al Dexter - Pistol packin Mama	Drinkin beer in a cabaret and was I havin fun Until one night she caught me right and now I'm on the run. Lay that pistol down babe Lay that pistol down Pistol packin Mama Lay that pistol down. down.	0.665562677
Al Dubin & Joe Burke - Dancing With Tears In My Eyes	"For I'm Dancing With Tears In My Eyes, 'cause the girl in my arms isn't you. Dancing with somebody new, when it's you, that my heart's calling to. Trying to smile, once in a while, but I find it so hard to do. For I'm Dancing With Tears In My Eyes, 'cause the girl in my arms isn't"	0.546177346
"Al Dubin, Dave Franklin - The Anniversary Waltz"	We just discovered each other tonight when the lights were low one dance led up to another and now I cant let you go so Tell me I may always dance the anniversary waltz with you tell me this is real romance an anniversary dream come true let this be the anthem to our future years to millions of smiles and a few little tears May I always listen to the anniversary waltz with you you.	0.505887848
"Al Dubin, Fred Rath & Joe Warren - Just A Girl That Men Forget"	"Dear little girl, they call you a Vamp, A flapper with uptodate ways You may shine brightly but just like a lamp, You'll burn out one of these days. Then your old fashioned sister will come into view, With a husband and kiddies, But what about you? You're the kind of a girl that men forget, Just a toy to enjoy for a while, For when men settle down they always get an old fashioned girl, With an old fashioned smile, And you'll soon realise you're not so wise, When the years bring you tears of regret. When they play ""Here comes the bride"" you'll stand outside, Just A Girl That Men Forget. You're the"	0.638159767
"Al Frisch, Fred Wise - I Wont Cry Anymore"	"I won't cry anymore now that you've left me. I won't sigh anymore now that you're gone. I've shed a million tears since we're apart, But tears can never mend a broken heart. I won't sigh anymore, I'll just forget you. And I'm closing the door of memories. Though you're the one love that my arms are longing for, This is good bye. I wont cry an ymore."	0.599012164
"Al Goodhart, Al Hoffman, Arthur Freed - Fit As A Fiddle"	"Fit as a fiddle and ready for love, I could jump over the moon up above, Fit as a fiddle and ready for love. Haven't a worry, I haven't a care, feel like a feather that's floating on air, Fit as a fiddle and ready for love. Soon the church bells will be ringing And I'll march with Ma and Pa, How those church bells will be ringing, With a hey, nonny, nonny and a hotchacha! Hi diddle diddle, My baby's okay, Ask me a riddle, oh what did she say? Fit as a fiddle and ready for love. love."	0.879451178
"Al Goodhart, Al Hoffman, Ed Nelson, Milton Ager - Auf Wiedersehen My Dear"	Come let us stroll down lovers lane once more to sing love's old refrain soon we must say Auf Wiedersehn auf wiedersehn my dear here in your arms I can't remain so let me kiss you once again soon we must say Auf wiedersehn auf wiedersehn my dear your love will cling to me through the lonely day time each night will bring to me the magic memory of May time I know my heart won't beat again until the day we meet again sweetheart goodbye auf wiedersehn auf wiedersehn my dear.	0.802545316
"Al Goodhart, Al Hoffman, and  Ed Nelson - I Apologize"	"If I told a lie, If I made you cry, When I said goodbye i'm sorry From the bottom of my heart, dear, I appologize. If I caused you pain, I know I'm to blame, Must have been insane, Believe me, From the bottom of my heart dear, I appologize. I realize I've been unfair to you, Please let me make amends. Don't say that you forgot the love we knew, After all, we were more than friends. If I've made you blue, I've had heartaches too, Now I beg of you forgive me, From the bottom of my heart dear, I appologize"	0.263165621
Al Hoffman & Dick Manning - Gilly Gilly Ossenfeffer Katzenellen Bogen By The Sea	"There's a tiny house, (there's a tiny house) by a tiny stream, (by a tiny stream) where a lovely lass, (where a lovely lass) had a lovely dream, (had a lovely dream) and her dream came true, (and her dream came true) quite unexpectedly, in Gilly Gilly Ossen feffer Katzenellen Bogan By The She was out one The happy pair were married one Sunday after noon, they left the church and ran away to spend the honeymoon, in a tiny house, (in a tiny house) by a tiny stream, (by a tiny stream) where the lovely lass, (where the lovely lass) had a lovely dream, (had a lovely dream) and the last I heard, (and the last I heard) they still live happilly, in Gilly Gilly Ossenfeffer Katzenellen Bogan By The Sea, Gilly Gilly Ossenfeffer Katzenellen Boggan By The"	0.699770351
Al Hoffman & Dick Manning - Takes Two To Tango	"Takes Two To Tango, two to tango, two to really get the feeling of romance. Let's do the tango, do the tango, do the dance of love. 1....You can sail on a ship by yourself, take a nap or a nip by yourself, You can get in to debt on your own, There are lots of things that you can do alone. But, takes"	0.77124004
"Al Hoffman, Al Goodhart & Ed Nelson - I Apologise"	"If I told a lie, if I make you cry, when I said goodbye, I'm sorry, from the bottom of my heart, dear, I Apologise. I Apologise. I realise I've been unfair to you, please let me make amends, Don't say that you forgot the love we knew, after all, we were more than friends. Give me back your glance, give me back romance, give me one more chance, forgive me. From the bottom of my heart ,dear, I Apologise."	0.63994807
"Al Hoffman, Bob Merrill, Clem Watts - If I Knew You Were Comin' I'd 've Baked A Cake"	"Well well well look who's here I have n't seen you in many a year. If I knew you were coming I'd 've baked a cake, baked a cake, baked a cake. If I knew you were coming I'd 've baked a cake. Howja do. Howja do. Howja do. Had you dropped me a letter I'd 've hired a band grandest band in the land had you dropped me a letter I'd 've hired a band and spread a welcome mat for you. Now I don't know where you came from 'cause I don't know where you've been. But it really doesn't matter grab a chair and fill your platter and dig dig dig right in If I knew you were coming I'd 've baked a cake. Hired a band Goodness sake If I knew you were coming I'd 've baked a cake. Howja do. Howja do. Howja do. If I do."	0.908908834
"Al Hoffman, Carl Lampl, Jerry Livingston - Close to You"	"Close to you I will always stay, Close to you Though you're far away. You'll always be near, As though you were here by my side, No matter where. In my dreams I'll find you there. Close to me Sharing you're caress Can't you see You're my happiness. Whereever you go My heart will go too. What can I do? It only wants to be close to you."	0.706955685
"Al Hoffman, Dick Manning, Bix Reichner - Papa loves Mambo"	Papa loves Mam bo Mama loves mam bo look at 'em sway with it gettin' so gay with it shoutin' Olay with it wow! Papa loves mam bo Mama loves mam bo Papa does great with it swings like a gate with it he loses weight with it now he goes to she goes fro he goes fast she goes slow he goes left she goes right Papas lookin' for Ma ma but Mama is no where in sight	0.808329232
"Al Hoffman, DickManning - Allegheny Moon"	Allegheny moon I need your light to help me find romance to night so shine shine shine Allegheny moon your sil ver beams can lead the way to golden dreams so shine shine shine high among the stars so bright above the magic of your lamp of love can make him mine Allegheny moon its up to you please see what you can do for me and for my one and only love!	0.760541419
"Al Hoffman, Jerry Livingston, Milton Drake - Mairzy Doats"	"I know a ditty nutty as a fruitcake Goofy as a goon and silly as a loon. Some call it pretty, others call it crazy, But they all sing this tune Mairzy doats and dozy doats And liddle lamzy divey A kiddley divey too, wooden shoe. Oh, mairzy doats and dozy doats and liddle lamzy divey, A kiddley divey too, wooden shoe. If the words sound queet and funny to your ear, A little bit jumbled and jivey, Sing ""Mares eat oats and does eat oats And little lambs eat ivy. Oh, Mairzy doats and dozy doats and liddle lamzy divey A kiddley divey too, wooden shoe shoe Oh, a kid dley divey too wooden shoe"	0.532762347
"Al Hoffman, John Klenner - Heartaches"	"Heartaches heartaches my loving you meant only hearaches your kiss was such a sacred thing to me I can't believe its just a burning memory heartaches heartaches what does it matter how my heart breaks? I should be happy with someone new but my heart aches for you,"	0.70120222
"Al Jacobs, Jimmie Crane - Ev 'ry Day Of My Life"	"Ev'ry day of my life, I'll be in love with you, Ev'ry day of my life I promise I'll be true. I'll never make you cry, And as the years go by I'll always try to do what pleases you. Ev'ry day of my life I'll need you close to me, And if I have my way that's where you'll always be I'll prove how much I love you over and over again, Ev'ry moment I live, Ev'ry day of my life. Ev'ry day of my life."	0.779317675
